023A5	\rbrackextender	ordinal	right square bracket extension
023A6	\rbracklend	ordinal	right square bracket lower corner
023A7	\lbraceuend	ordinal	left curly bracket upper hook
023A8	\lbracemid	ordinal	left curly bracket middle piece
023A9	\lbracelend	ordinal	left curly bracket lower hook
023AA	\vbraceextender	ordinal	curly bracket extension
023AB	\rbraceuend	ordinal	right curly bracket upper hook
023AC	\rbracemid	ordinal	right curly bracket middle piece
023AD	\rbracelend	ordinal	right curly bracket lower hook
023AE	\intextender	ordinal	integral extension
023AF	\harrowextender	ordinal	horizontal line extension (used to extend arrows)
023B0	\lmoustache	open	upper left or lower right curly bracket section
023B1	\rmoustache	close	upper right or lower left curly bracket section
023B2	\sumtop	ordinal	summation top
023B3	\sumbottom	ordinal	summation bottom
023B4	\overbracket	over	top square bracket
023B5	\underbracket	\mathunder	bottom square bracket
023B6	\bbrktbrk	ordinal	bottom square bracket over top square bracket
023B7	\sqrtbottom	ordinal	radical symbol bottom
023B8	\lvboxline	ordinal	left vertical box line
023B9	\rvboxline	ordinal	right vertical box line
023CE	\varcarriagereturn	ordinal	return symbol
023DC	\overparen	over	top parenthesis (mathematical use)
023DD	\underparen	\mathunder	bottom parenthesis (mathematical use)
023DE	\overbrace	over	top curly bracket (mathematical use)
023DF	\underbrace	\mathunder	bottom curly bracket (mathematical use)
023E0	\obrbrak	ordinal	top tortoise shell bracket (mathematical use)
023E1	\ubrbrak	ordinal	bottom tortoise shell bracket (mathematical use)
023E2	\trapezium	ordinal	white trapezium
023E3	\benzenr	ordinal	benzene ring with circle
023E4	\strns	ordinal	straightness
023E5	\fltns	ordinal	flatness
023E6	\accurrent	ordinal	ac current
023E7	\elinters	ordinal	electrical intersection
02422	\blanksymbol	ordinal	blank symbol
02423	\mathvisiblespace	ordinal	open box
02506	\bdtriplevdash	ordinal	doubly broken vert
02580	\blockuphalf	ordinal	upper half block
02584	\blocklowhalf	ordinal	lower half block
02588	\blockfull	ordinal	full block
0258C	\blocklefthalf	ordinal	left half block
02590	\blockrighthalf	ordinal	right half block
02591	\blockqtrshaded	ordinal	25% shaded block
02592	\blockhalfshaded	ordinal	50% shaded block
02593	\blockthreeqtrshaded	ordinal	75% shaded block
025A0	\mdlgblksquare	ordinal	square, filled
025A1	\mdlgwhtsquare	ordinal	square, open
025A2	\squoval	ordinal	white square with rounded corners
025A3	\blackinwhitesquare	ordinal	white square containing black small square
025A4	\squarehfill	ordinal	square, horizontal rule filled
025A5	\squarevfill	ordinal	square, vertical rule filled
025A6	\squarehvfill	ordinal	square with orthogonal crosshatch fill
025A7	\squarenwsefill	ordinal	square, nw-to-se rule filled
025A8	\squareneswfill	ordinal	square, ne-to-sw rule filled
025A9	\squarecrossfill	ordinal	square with diagonal crosshatch fill
025AA	\smblksquare	ordinal	/blacksquare - sq bullet, filled
025AB	\smwhtsquare	ordinal	white small square
025AC	\hrectangleblack	ordinal	black rectangle
025AD	\hrectangle	ordinal	horizontal rectangle, open
025AE	\vrectangleblack	ordinal	black vertical rectangle
025AF	\vrectangle	ordinal	rectangle, white (vertical)
025B0	\parallelogramblack	ordinal	black parallelogram
025B1	\parallelogram	ordinal	parallelogram, open
025B2	\bigblacktriangleup	ordinal	black up-pointing triangle
025B3	\bigtriangleup	binary relation	big up triangle, open
025B4	\blacktriangle	ordinal	up triangle, filled
025B5	\vartriangle	relation	/triangle - up triangle, open
025B6	\blacktriangleright	ordinal	(large) right triangle, filled
025B7	\triangleright	binary relation	(large) right triangle, open; z notation range restriction
025B8	\smallblacktriangleright	ordinal	right triangle, filled
025B9	\smalltriangleright	ordinal	right triangle, open
025BA	\blackpointerright	ordinal	black right-pointing pointer
025BB	\whitepointerright	ordinal	white right-pointing pointer
025BC	\bigblacktriangledown	ordinal	big down triangle, filled
025BD	\bigtriangledown	ordinal	big down triangle, open
025BE	\blacktriangledown	ordinal	down triangle, filled
025BF	\triangledown	ordinal	down triangle, open
025C0	\blacktriangleleft	ordinal	(large) left triangle, filled
025C1	\triangleleft	binary relation	(large) left triangle, open; z notation domain restriction
025C2	\smallblacktriangleleft	ordinal	left triangle, filled
025C3	\smalltriangleleft	ordinal	left triangle, open
025C4	\blackpointerleft	ordinal	black left-pointing pointer
025C5	\whitepointerleft	ordinal	white left-pointing pointer
025C6	\mdlgblkdiamond	ordinal	black diamond
025C7	\mdlgwhtdiamond	ordinal	white diamond; diamond, open
025C8	\blackinwhitediamond	ordinal	white diamond containing black small diamond
025C9	\fisheye	ordinal	fisheye
025CA	\mdlgwhtlozenge	ordinal	lozenge or total mark
025CB	\mdlgwhtcircle	binary relation	medium large circle
025CC	\dottedcircle	ordinal	dotted circle
025CD	\circlevertfill	ordinal	circle with vertical fill
025CE	\bullseye	ordinal	bullseye
025CF	\mdlgblkcircle	ordinal	circle, filled
025D0	\circlelefthalfblack	ordinal	circle, filled left half [harvey ball]
025D1	\circlerighthalfblack	ordinal	circle, filled right half
025D2	\circlebottomhalfblack	ordinal	circle, filled bottom half
025D3	\circletophalfblack	ordinal	circle, filled top half
025D4	\circleurquadblack	ordinal	circle with upper right quadrant black
025D5	\blackcircleulquadwhite	ordinal	circle with all but upper left quadrant black
025D6	\blacklefthalfcircle	ordinal	left half black circle
025D7	\blackrighthalfcircle	ordinal	right half black circle
025D8	\inversebullet	ordinal	inverse bullet
025D9	\inversewhitecircle	ordinal	inverse white circle
025DA	\invwhiteupperhalfcircle	ordinal	upper half inverse white circle
025DB	\invwhitelowerhalfcircle	ordinal	lower half inverse white circle
025DC	\ularc	ordinal	upper left quadrant circular arc
025DD	\urarc	ordinal	upper right quadrant circular arc
025DE	\lrarc	ordinal	lower right quadrant circular arc
025DF	\llarc	ordinal	lower left quadrant circular arc
025E0	\topsemicircle	ordinal	upper half circle
025E1	\botsemicircle	ordinal	lower half circle
025E2	\lrblacktriangle	ordinal	lower right triangle, filled
025E3	\llblacktriangle	ordinal	lower left triangle, filled
025E4	\ulblacktriangle	ordinal	upper left triangle, filled
025E5	\urblacktriangle	ordinal	upper right triangle, filled
025E6	\smwhtcircle	ordinal	white bullet
025E7	\squareleftblack	ordinal	square, filled left half
025E8	\squarerightblack	ordinal	square, filled right half
025E9	\squareulblack	ordinal	square, filled top left corner
025EA	\squarelrblack	ordinal	square, filled bottom right corner
025EB	\boxbar	binary relation	vertical bar in box
025EC	\trianglecdot	ordinal	triangle with centered dot
025ED	\triangleleftblack	ordinal	up-pointing triangle with left half black
025EE	\trianglerightblack	ordinal	up-pointing triangle with right half black
025EF	\lgwhtcircle	ordinal	large circle
025F0	\squareulquad	ordinal	white square with upper left quadrant
025F1	\squarellquad	ordinal	white square with lower left quadrant
025F2	\squarelrquad	ordinal	white square with lower right quadrant
025F3	\squareurquad	ordinal	white square with upper right quadrant
025F4	\circleulquad	ordinal	white circle with upper left quadrant
025F5	\circlellquad	ordinal	white circle with lower left quadrant
025F6	\circlelrquad	ordinal	white circle with lower right quadrant
025F7	\circleurquad	ordinal	white circle with upper right quadrant
025F8	\ultriangle	ordinal	upper left triangle
025F9	\urtriangle	ordinal	upper right triangle
025FA	\lltriangle	ordinal	lower left triangle
025FB	\mdwhtsquare	ordinal	white medium square
025FC	\mdblksquare	ordinal	black medium square
025FD	\mdsmwhtsquare	ordinal	white medium small square
025FE	\mdsmblksquare	ordinal	black medium small square
025FF	\lrtriangle	ordinal	lower right triangle
02605	\bigstar	ordinal	star, filled
02606	\bigwhitestar	ordinal	star, open
02609	\astrosun	ordinal	sun
02621	\danger	ordinal	dangerous bend (caution sign)
0263B	\blacksmiley	ordinal	black smiling face
0263C	\sun	ordinal	white sun with rays
0263D	\rightmoon	ordinal	first quarter moon
0263E	\leftmoon	ordinal	last quarter moon
02640	\female	ordinal	venus, female
02642	\male	ordinal	mars, male
02660	\spadesuit	ordinal	spades suit symbol
02661	\heartsuit	ordinal	heart suit symbol
02662	\diamondsuit	ordinal	diamond suit symbol
02663	\clubsuit	ordinal	club suit symbol
02664	\varspadesuit	ordinal	spade, white (card suit)
02665	\varheartsuit	ordinal	filled heart (card suit)
02666	\vardiamondsuit	ordinal	filled diamond (card suit)
02667	\varclubsuit	ordinal	club, white (card suit)
02669	\quarternote	ordinal	music note (sung text sign)
0266A	\eighthnote	ordinal	eighth note
0266B	\twonotes	ordinal	beamed eighth notes
0266D	\flat	ordinal	musical flat
0266E	\natural	ordinal	music natural
0266F	\sharp	ordinal	musical sharp
0267E	\acidfree	ordinal	permanent paper sign
02680	\dicei	ordinal	die face-1
02681	\diceii	ordinal	die face-2
02682	\diceiii	ordinal	die face-3
02683	\diceiv	ordinal	die face-4
02684	\dicev	ordinal	die face-5
02685	\dicevi	ordinal	die face-6
02686	\circledrightdot	ordinal	white circle with dot right
02687	\circledtwodots	ordinal	white circle with two dots
02688	\blackcircledrightdot	ordinal	black circle with white dot right
02689	\blackcircledtwodots	ordinal	black circle with two white dots
026A5	\Hermaphrodite	ordinal	male and female sign
026AA	\mdwhtcircle	ordinal	medium white circle
026AB	\mdblkcircle	ordinal	medium black circle
026AC	\mdsmwhtcircle	ordinal	medium small white circle
026B2	\neuter	ordinal	neuter
02713	\checkmark	ordinal	tick, check mark
02720	\maltese	ordinal	maltese cross
0272A	\circledstar	ordinal	circled white star
02736	\varstar	ordinal	six pointed black star
0273D	\dingasterisk	ordinal	heavy teardrop-spoked asterisk
02772	\lbrbrak	open	light left tortoise shell bracket ornament
02773	\rbrbrak	close	light right tortoise shell bracket ornament
0279B	\draftingarrow	ordinal	right arrow with bold head (drafting)
027C0	\threedangle	ordinal	three dimensional angle
027C1	\whiteinwhitetriangle	ordinal	white triangle containing small white triangle
027C2	\perp	relation	perpendicular
027C3	\subsetcirc	ordinal	open subset
027C4	\supsetcirc	ordinal	open superset
027C5	\lbag	open	left s-shaped bag delimiter
027C6	\rbag	close	right s-shaped bag delimiter
027C7	\veedot	binary relation	or with dot inside
027C8	\bsolhsub	relation	reverse solidus preceding subset
027C9	\suphsol	relation	superset preceding solidus
027CC	\longdivision	open	long division
027D0	\diamondcdot	ordinal	white diamond with centred dot
027D1	\wedgedot	binary relation	and with dot
027D2	\upin	relation	element of opening upwards
027D3	\pullback	relation	lower right corner with dot
027D4	\pushout	relation	upper left corner with dot
027D5	\leftouterjoin	big operator	left outer join
027D6	\rightouterjoin	big operator	right outer join
027D7	\fullouterjoin	big operator	full outer join
027D8	\bigbot	big operator	large up tack
027D9	\bigtop	big operator	large down tack
027DA	\DashVDash	relation	left and right double turnstile
027DB	\dashVdash	relation	left and right tack
027DC	\multimapinv	relation	left multimap
027DD	\vlongdash	relation	long left tack
027DE	\longdashv	relation	long right tack
027DF	\cirbot	relation	up tack with circle above
027E0	\lozengeminus	binary relation	lozenge divided by horizontal rule
027E1	\concavediamond	binary relation	white concave-sided diamond
027E2	\concavediamondtickleft	binary relation	white concave-sided diamond with leftwards tick
027E3	\concavediamondtickright	binary relation	white concave-sided diamond with rightwards tick
027E4	\whitesquaretickleft	binary relation	white square with leftwards tick
027E5	\whitesquaretickright	binary relation	white square with rightwards tick
027E6	\lBrack	open	mathematical left white square bracket
027E7	\rBrack	close	mathematical right white square bracket
027E8	\langle	open	mathematical left angle bracket
027E9	\rangle	close	mathematical right angle bracket
027EA	\lAngle	open	mathematical left double angle bracket
027EB	\rAngle	close	mathematical right double angle bracket
027EC	\Lbrbrak	open	mathematical left white tortoise shell bracket
027ED	\Rbrbrak	close	mathematical right white tortoise shell bracket
027EE	\lgroup	open	mathematical left flattened parenthesis
027EF	\rgroup	close	mathematical right flattened parenthesis
027F0	\UUparrow	relation	upwards quadruple arrow
027F1	\DDownarrow	relation	downwards quadruple arrow
027F2	\acwgapcirclearrow	relation	anticlockwise gapped circle arrow
027F3	\cwgapcirclearrow	relation	clockwise gapped circle arrow
027F4	\rightarrowonoplus	relation	right arrow with circled plus
027F5	\longleftarrow	relation	long leftwards arrow
027F6	\longrightarrow	relation	long rightwards arrow
027F7	\longleftrightarrow	relation	long left right arrow
027F8	\Longleftarrow	relation	long leftwards double arrow
027F9	\Longrightarrow	relation	long rightwards double arrow
027FA	\Longleftrightarrow	relation	long left right double arrow
027FB	\longmapsfrom	relation	long leftwards arrow from bar
027FC	\longmapsto	relation	long rightwards arrow from bar
027FD	\Longmapsfrom	relation	long leftwards double arrow from bar
027FE	\Longmapsto	relation	long rightwards double arrow from bar
027FF	\longrightsquigarrow	relation	long rightwards squiggle arrow
02900	\nvtwoheadrightarrow	relation	rightwards two-headed arrow with vertical stroke
02901	\nVtwoheadrightarrow	relation	rightwards two-headed arrow with double vertical stroke
02902	\nvLeftarrow	relation	leftwards double arrow with vertical stroke
02903	\nvRightarrow	relation	rightwards double arrow with vertical stroke
02904	\nvLeftrightarrow	relation	left right double arrow with vertical stroke
02905	\twoheadmapsto	relation	rightwards two-headed arrow from bar
02906	\Mapsfrom	relation	leftwards double arrow from bar
02907	\Mapsto	relation	rightwards double arrow from bar
02908	\downarrowbarred	relation	downwards arrow with horizontal stroke
02909	\uparrowbarred	relation	upwards arrow with horizontal stroke
0290A	\Uuparrow	relation	upwards triple arrow
0290B	\Ddownarrow	relation	downwards triple arrow
0290C	\leftbkarrow	relation	leftwards double dash arrow
0290D	\rightbkarrow	relation	rightwards double dash arrow
0290E	\leftdbkarrow	relation	leftwards triple dash arrow
0290F	\dbkarrow	relation	rightwards triple dash arrow
02910	\drbkarrow	relation	rightwards two-headed triple dash arrow
02911	\rightdotarrow	relation	rightwards arrow with dotted stem
02912	\baruparrow	relation	upwards arrow to bar
02913	\downarrowbar	relation	downwards arrow to bar
02914	\nvrightarrowtail	relation	rightwards arrow with tail with vertical stroke
02915	\nVrightarrowtail	relation	rightwards arrow with tail with double vertical stroke
02916	\twoheadrightarrowtail	relation	rightwards two-headed arrow with tail
02917	\nvtwoheadrightarrowtail	relation	rightwards two-headed arrow with tail with vertical stroke
02918	\nVtwoheadrightarrowtail	relation	rightwards two-headed arrow with tail with double vertical stroke
02919	\lefttail	relation	leftwards arrow-tail
0291A	\righttail	relation	rightwards arrow-tail
0291B	\leftdbltail	relation	leftwards double arrow-tail
0291C	\rightdbltail	relation	rightwards double arrow-tail
0291D	\diamondleftarrow	relation	leftwards arrow to black diamond
0291E	\rightarrowdiamond	relation	rightwards arrow to black diamond
